[2026-08-14T05:29:07.555Z] GET https://ebqfbgatndyhwevyheot.supabase.co/rest/v1/pipelines?select=*&order=created_at.asc → 200 (120ms, 963B)
[2026-08-14T05:29:07.555Z] GET https://ebqfbgatndyhwevyheot.supabase.co/rest/v1/conversations?select=id%2Cunread_count → 200 (32ms, 892B)
[2026-08-14T05:29:07.555Z] HEAD https://ebqfbgatndyhwevyheot.supabase.co/rest/v1/notifications?select=*&read_at=is.null → 200 (33ms, ?B)
[2026-08-14T05:29:07.555Z] GET https://ebqfbgatndyhwevyheot.supabase.co/rest/v1/pipelines?select=*&order=created_at.asc → 200 (87ms, 960B)
[2026-08-14T05:29:07.563Z] GET https://ebqfbgatndyhwevyheot.supabase.co/rest/v1/accounts?select=id%2Cname%2Cdefault_currency&id=eq.2b08259a-6297-4ccb-837d-054a546f1059 → 200 (58ms, 928B)
[2026-08-14T05:29:07.594Z] GET https://ebqfbgatndyhwevyheot.supabase.co/rest/v1/accounts?select=id%2Cname%2Cdefault_currency&id=eq.2b08259a-6297-4ccb-837d-054a546f1059 → 200 (?ms, 930B)
[2026-08-14T05:29:07.603Z] POST https://ebqfbgatndyhwevyheot.supabase.co/rest/v1/rpc/touch_presence → 204 (111ms, 676B)
[2026-08-14T05:29:07.603Z] GET https://ebqfbgatndyhwevyheot.supabase.co/rest/v1/pipelines?select=*&order=created_at.asc → 200 (8ms, 960B)
[2026-08-14T05:29:07.697Z] GET https://ebqfbgatndyhwevyheot.supabase.co/rest/v1/pipeline_stages?select=*&pipeline_id=eq.ee31ed00-bc05-403a-a336-e905c1f95d7b&order=position.asc → 200 (56ms, 1169B)
[2026-08-14T05:29:07.697Z] GET https://ebqfbgatndyhwevyheot.supabase.co/rest/v1/deals?select=*%2Ccontact%3Acontacts%28*%29%2Cassignee%3Aprofiles%21deals_assigned_to_fkey%28*%29&pipeline_id=eq.ee31ed00-bc05-403a-a336-e905c1f95d7b&order=created_at.desc → 200 (56ms, 849B)
[2026-08-14T05:29:08.270Z] GET http://localhost:3000/settings → 200 (102ms, 27961B)
[2026-08-14T05:29:08.376Z] GET http://localhost:3000/_next/static/media/83afe278b6a6bb3c-s.p.2bn3s6zvc0dyp.woff2 → 200 (1ms, -812B)
[2026-08-14T05:29:08.377Z] GET http://localhost:3000/_next/static/chunks/%5Broot-of-the-server%5D__0dtla9k._.css → 304 (2ms, ?B)
[2026-08-14T05:29:08.377Z] GET http://localhost:3000/_next/static/chunks/%5Bturbopack%5D_browser_dev_hmr-client_hmr-client_ts_1wt9tc8._.js → 304 (1ms, ?B)
[2026-08-14T05:29:08.377Z] GET http://localhost:3000/_next/static/chunks/0s3p_next_dist_compiled_next-devtools_index_0j79cy9.js → 304 (6ms, ?B)
[2026-08-14T05:29:08.377Z] GET http://localhost:3000/_next/static/chunks/0s3p_next_dist_compiled_react-dom_15_z71r._.js → 304 (7ms, ?B)
[2026-08-14T05:29:08.377Z] GET http://localhost:3000/_next/static/chunks/0s3p_next_dist_compiled_react-server-dom-turbopack_0f_tl2a._.js → 304 (8ms, ?B)
[2026-08-14T05:29:08.377Z] GET http://localhost:3000/_next/static/chunks/0s3p_next_dist_compiled_0gotzcs._.js → 304 (8ms, ?B)
[2026-08-14T05:29:08.377Z] GET http://localhost:3000/_next/static/chunks/0s3p_next_dist_client_00vepj3._.js → 304 (8ms, ?B)
[2026-08-14T05:29:08.377Z] GET http://localhost:3000/_next/static/chunks/0s3p_next_dist_0k3gjni._.js → 304 (13ms, ?B)
[2026-08-14T05:29:08.377Z] GET http://localhost:3000/_next/static/chunks/0s3p_%40swc_helpers_cjs_13o7gja._.js → 304 (18ms, ?B)
[2026-08-14T05:29:08.377Z] GET http://localhost:3000/_next/static/chunks/Desktop_projects_wacrm_1anvha4._.js → 304 (13ms, ?B)
[2026-08-14T05:29:08.377Z] GET http://localhost:3000/_next/static/chunks/turbopack-Desktop_projects_wacrm_20ygiv8._.js → 304 (13ms, ?B)
[2026-08-14T05:29:08.377Z] GET http://localhost:3000/_next/static/chunks/0s3p_next_dist_0xsn649._.js → 304 (18ms, ?B)
[2026-08-14T05:29:08.377Z] GET http://localhost:3000/_next/static/chunks/Desktop_projects_wacrm_src_app_icon--metadata_06p1ixb.js → 304 (23ms, ?B)
[2026-08-14T05:29:08.377Z] GET http://localhost:3000/_next/static/chunks/0s3p_1kf68hz._.js → 304 (24ms, ?B)
[2026-08-14T05:29:08.377Z] GET http://localhost:3000/_next/static/chunks/Desktop_projects_wacrm_src_0d9d8b1._.js → 304 (24ms, ?B)
[2026-08-14T05:29:08.377Z] GET http://localhost:3000/_next/static/chunks/Desktop_projects_wacrm_src_app_layout_tsx_06p1ixb._.js → 304 (24ms, ?B)
[2026-08-14T05:29:08.377Z] GET http://localhost:3000/_next/static/chunks/Desktop_projects_wacrm_src_0-h7uj6._.js → 304 (25ms, ?B)
[2026-08-14T05:29:08.377Z] GET http://localhost:3000/_next/static/chunks/0s3p_%40supabase_postgrest-js_dist_index_mjs_0afrif2._.js → 304 (25ms, ?B)
[2026-08-14T05:29:08.377Z] GET http://localhost:3000/_next/static/chunks/0s3p_%40supabase_auth-js_dist_module_1h125vx._.js → 304 (26ms, ?B)
[2026-08-14T05:29:08.377Z] GET http://localhost:3000/_next/static/chunks/0s3p_tailwind-merge_dist_bundle-mjs_mjs_0lc7u3d._.js → 304 (25ms, ?B)
[2026-08-14T05:29:08.377Z] GET http://localhost:3000/_next/static/chunks/0s3p_%40base-ui_react_1cyzzb7._.js → 304 (26ms, ?B)
[2026-08-14T05:29:08.377Z] GET http://localhost:3000/_next/static/chunks/0s3p_036y916._.js → 304 (26ms, ?B)
[2026-08-14T05:29:08.377Z] GET http://localhost:3000/_next/static/chunks/Desktop_projects_wacrm_src_app_(dashboard)_layout_tsx_1--5669._.js → 304 (26ms, ?B)
[2026-08-14T05:29:08.377Z] GET http://localhost:3000/_next/static/chunks/Desktop_projects_wacrm_src_components_0ub601s._.js → 200 (64ms, 94247B)
[2026-08-14T05:29:08.377Z] GET http://localhost:3000/_next/static/chunks/Desktop_projects_wacrm_src_10ss_lw._.js → 200 (41ms, 17131B)
[2026-08-14T05:29:08.377Z] GET http://localhost:3000/_next/static/chunks/0s3p_1g-iaun._.js → 200 (63ms, 95599B)
[2026-08-14T05:29:08.377Z] GET http://localhost:3000/_next/static/chunks/Desktop_projects_wacrm_src_app_(dashboard)_settings_page_tsx_18vm7h6._.js → 200 (32ms, 368B)
[2026-08-14T05:29:08.377Z] GET http://localhost:3000/_next/static/chunks/0s3p_next_dist_client_components_builtin_global-error_1--5669.js → 304 (31ms, ?B)
[2026-08-14T05:29:08.380Z] GET http://localhost:3000/_next/static/media/1bffadaabf893a1e-s.3-6t-g6q0vh0a.woff2 → 200 (1ms, -813B)
[2026-08-14T05:29:08.400Z] GET http://localhost:3000/_next/static/chunks/%5Bturbopack%5D_browser_dev_hmr-client_hmr-client_ts_1mojsay._.js → 304 (9ms, ?B)
[2026-08-14T05:29:08.400Z] GET http://localhost:3000/_next/static/chunks/%5Bturbopack%5D_browser_dev_hmr-client_hmr-client_ts_1wvfdr9._.js → 304 (10ms, ?B)
[2026-08-14T05:29:08.419Z] GET http://localhost:3000/__nextjs_font/geist-latin.woff2 → 200 (?ms, -134B)
[2026-08-14T05:29:08.440Z] GET https://ebqfbgatndyhwevyheot.supabase.co/rest/v1/profiles?select=id%2Cfull_name%2Cemail%2Cavatar_url%2Crole%2Cbeta_features%2Caccount_id%2Caccount_role&user_id=eq.2b2363a2-7aa9-4c21-87ec-4991c0fb105b → 200 (43ms, 1036B)
[2026-08-14T05:29:08.440Z] GET https://ebqfbgatndyhwevyheot.supabase.co/rest/v1/profiles?select=id%2Cfull_name%2Cemail%2Cavatar_url%2Crole%2Cbeta_features%2Caccount_id%2Caccount_role&user_id=eq.2b2363a2-7aa9-4c21-87ec-4991c0fb105b → 200 (20ms, 1040B)
[2026-08-14T05:29:08.466Z] GET https://ebqfbgatndyhwevyheot.supabase.co/rest/v1/conversations?select=id%2Cunread_count → 200 (60ms, 892B)
[2026-08-14T05:29:08.466Z] HEAD https://ebqfbgatndyhwevyheot.supabase.co/rest/v1/notifications?select=*&read_at=is.null → 200 (35ms, ?B)
[2026-08-14T05:29:08.466Z] GET https://ebqfbgatndyhwevyheot.supabase.co/rest/v1/conversations?select=id%2Cunread_count → 200 (30ms, 893B)
[2026-08-14T05:29:08.466Z] HEAD https://ebqfbgatndyhwevyheot.supabase.co/rest/v1/notifications?select=*&read_at=is.null → 200 (35ms, ?B)
[2026-08-14T05:29:08.468Z] GET https://ebqfbgatndyhwevyheot.supabase.co/rest/v1/accounts?select=id%2Cname%2Cdefault_currency&id=eq.2b08259a-6297-4ccb-837d-054a546f1059 → 200 (62ms, 929B)
[2026-08-14T05:29:08.484Z] GET https://ebqfbgatndyhwevyheot.supabase.co/rest/v1/accounts?select=id%2Cname%2Cdefault_currency&id=eq.2b08259a-6297-4ccb-837d-054a546f1059 → 200 (17ms, 928B)
[2026-08-14T05:29:08.519Z] GET http://localhost:3000/api/account/members → 200 (256ms, 205B)
[2026-08-14T05:29:08.520Z] GET http://localhost:3000/api/account/invitations → 200 (322ms, 29B)
[2026-08-14T05:29:08.520Z] GET http://localhost:3000/api/whatsapp/config → pending (?ms, ?B)
[2026-08-14T05:29:08.520Z] POST https://ebqfbgatndyhwevyheot.supabase.co/rest/v1/rpc/touch_presence → 204 (32ms, 673B)
[2026-08-14T05:29:08.520Z] HEAD https://ebqfbgatndyhwevyheot.supabase.co/rest/v1/message_templates?select=id&user_id=eq.2b2363a2-7aa9-4c21-87ec-4991c0fb105b → 200 (63ms, ?B)
[2026-08-14T05:29:08.520Z] HEAD https://ebqfbgatndyhwevyheot.supabase.co/rest/v1/message_templates?select=id&user_id=eq.2b2363a2-7aa9-4c21-87ec-4991c0fb105b&status=eq.PENDING → 200 (62ms, ?B)
[2026-08-14T05:29:08.520Z] HEAD https://ebqfbgatndyhwevyheot.supabase.co/rest/v1/tags?select=id&user_id=eq.2b2363a2-7aa9-4c21-87ec-4991c0fb105b → 200 (60ms, ?B)
[2026-08-14T05:29:08.520Z] HEAD https://ebqfbgatndyhwevyheot.supabase.co/rest/v1/custom_fields?select=id → 200 (60ms, ?B)
[2026-08-14T05:29:08.520Z] GET https://ebqfbgatndyhwevyheot.supabase.co/rest/v1/whatsapp_config?select=phone_number_id&account_id=eq.2b08259a-6297-4ccb-837d-054a546f1059 → 200 (64ms, 830B)
